host_id,host_name,latitude,longitude,accommodates,beds,minimum_nights,number_of_reviews,review_scores_rating,room_type,neighbourhood_cleansed,price
435050037,Abdo,40.65167,-73.96366,2,12,30,13,5,Private room,Flatbush,1493.00
308279836,Erenik,40.75003,-74.00011,7,4,30,6,5,Entire home/apt,Chelsea,1493.00
26270573,Joe,40.77161,-73.95269,6,3,30,107,4.64,Entire home/apt,Upper East Side,1491.00
475708922,Hank,40.75130006,-73.98481831,2,1,30,0,,Private room,Midtown,1481.00
475708922,Hank,40.75130006,-73.98481831,2,1,30,0,,Private room,Midtown,1481.00
6675176,David,40.82215,-73.95509,2,7,30,88,4.98,Private room,Harlem,1477.00
475709628,Bruce,40.76473561,-73.97738301,2,1,30,0,,Private room,Midtown,1471.00
475709628,Bruce,40.76473561,-73.97738301,2,1,30,0,,Private room,Midtown,1471.00
475709628,Bruce,40.76473561,-73.97738301,2,1,30,0,,Private room,Midtown,1471.00
475709628,Bruce,40.76473561,-73.97738301,2,1,30,0,,Private room,Midtown,1471.00
475709628,Bruce,40.76473561,-73.97738301,2,1,30,0,,Private room,Midtown,1471.00
326084746,Suiteness,40.759431,-73.974949,6,3,1,0,,Private room,Midtown,1458.00
17775359,Rove,40.71967346,-74.01153227,8,4,30,1,5,Entire home/apt,Tribeca,1456.00
496944100,RoomPicks,40.72047806,-73.99913095,12,6,1,0,,Private room,SoHo,1440.00
496944100,RoomPicks,40.72034636,-73.99913612,12,6,1,0,,Private room,SoHo,1440.00
496944100,RoomPicks,40.71886299,-74.00123385,12,6,1,0,,Private room,Chinatown,1440.00
3250725,Ken,40.72062,-74.00282,4,2,30,23,4.61,Entire home/apt,SoHo,1421.00
501999278,RoomPicks,40.74396358,-73.98898566,8,4,1,0,,Private room,Midtown,1416.00
28656622,Elisa,40.76152,-73.97414,4,2,1,13,5,Private room,Midtown,1414.00
496944100,RoomPicks,40.71943241,-73.99902034,12,3,1,0,,Private room,SoHo,1408.00
496944100,RoomPicks,40.71872588,-74.00063887,12,3,1,0,,Private room,SoHo,1408.00
496944100,RoomPicks,40.72003692,-73.99886884,12,3,1,0,,Private room,SoHo,1408.00
458818439,Lillian,40.73684578,-73.99148956,7,4,30,0,,Entire home/apt,Chelsea,1400.00
84255932,David,40.69967,-73.9946,6,6,30,20,4.95,Entire home/apt,Brooklyn Heights,1400.00
19407840,Peng,40.75465,-73.95662,4,1,90,30,4.3,Entire home/apt,Roosevelt Island,1400.00
1747176,Ceci,40.67422,-73.96476,6,4,30,10,5,Entire home/apt,Prospect Heights,1400.00
47475013,Hamilton,40.70445779,-74.01445363,4,2,3,0,,Entire home/apt,Financial District,1399.00
501999278,RoomPicks,40.74612294,-73.98926071,2,1,1,0,,Private room,Midtown,1397.00
148272313,Steven,40.74452681,-73.97657186,6,3,1,5,5,Entire home/apt,Kips Bay,1393.00
499229550,Charlie,40.76328404,-73.96548126,16,11,30,0,,Entire home/apt,Upper East Side,1381.00
497267,Patrick,40.73938686,-73.99457182,2,1,30,0,,Entire home/apt,Chelsea,1380.00
326084746,Suiteness,40.759431,-73.974949,4,1,1,0,,Private room,Midtown,1380.00
326084746,Suiteness,40.759431,-73.974949,4,1,1,0,,Private room,Midtown,1380.00
5440087,Dn,40.74936,-73.97196,2,1,30,3,4.67,Private room,Murray Hill,1364.00
326084746,Suiteness,40.759431,-73.974949,6,3,1,0,,Private room,Midtown,1351.00
17775359,Rove,40.8230708,-73.94933911,14,7,30,0,,Entire home/apt,Harlem,1349.00
19408645,Shaun,40.772293,-73.99366541,6,3,30,14,5,Entire home/apt,Upper West Side,1340.00
19408645,Shaun,40.76872,-73.98959,6,4,30,6,5,Entire home/apt,Hell's Kitchen,1340.00
75110137,Christina,40.6846,-73.99069,4,1,50,0,,Private room,Carroll Gardens,1333.00
501999278,RoomPicks,40.74599315,-73.9893669,2,1,1,0,,Private room,Midtown,1322.00
58882459,Sandra,40.72075831,-73.99994503,16,1,30,7,4.86,Entire home/apt,SoHo,1300.00
17842449,Marisa,40.74278,-73.97962,1,1,30,0,,Private room,Kips Bay,1300.00
283822930,Anais,40.77406,-73.93229,1,1,43,0,,Private room,Astoria,1300.00
393235488,Maureen,40.63634,-73.94929,10,1,30,0,,Entire home/apt,East Flatbush,1300.00
480637402,Terry,40.75509,-73.98282,5,2,30,0,,Private room,Midtown,1300.00
138349238,韦达,40.80298,-73.96284,1,1,30,0,,Private room,Morningside Heights,1300.00
1420300,Gordy,40.68607,-73.95536,16,18,4,217,4.87,Private room,Bedford-Stuyvesant,1300.00
35397115,William,40.72979,-74.00065,3,1,30,0,,Entire home/apt,Greenwich Village,1299.00
410098547,Michael,40.7613979,-73.9746128,4,2,1,0,,Private room,Midtown,1299.00
12197079,Mike,40.72891669,-73.97684395,6,6,30,2,4.5,Entire home/apt,East Village,1297.00
2521127,Rick,40.76862,-73.98513,8,3,30,3,5,Entire home/apt,Upper West Side,1295.00
5525273,Bryan,40.80462,-73.95632,9,5,31,0,,Entire home/apt,Harlem,1290.00
458818439,Lillian,40.77264,-73.99386,6,4,30,0,,Entire home/apt,Upper West Side,1280.00
311555809,Lefagous,40.81656,-73.94772,1,1,304,0,,Private room,Harlem,1275.00
87585422,Dan,40.72198,-73.98404,5,2,30,23,4.48,Entire home/apt,East Village,1275.00
215565541,LuxUrban,40.760894,-73.9694874,2,1,1,0,,Private room,Midtown,1264.00
215565541,LuxUrban,40.760894,-73.9694874,3,2,1,0,,Private room,Midtown,1264.00
19408645,Shaun,40.73838738,-73.99363566,8,4,1,2,5,Entire home/apt,Chelsea,1260.00
172611460,Anna,40.82321,-73.95058,13,9,30,37,4.84,Entire home/apt,Harlem,1251.00
51260506,Grace,40.74706,-73.94803,1,1,30,0,,Shared room,Long Island City,1250.00
466450403,Renard,40.69631,-73.94627,16,,30,2,5,Entire home/apt,Bedford-Stuyvesant,1250.00
683230,Thomas,40.75556429,-73.96588408,14,10,30,0,,Entire home/apt,Midtown,1250.00
17647550,Indo,40.7206393,-73.99871257,4,2,7,0,,Entire home/apt,SoHo,1250.00
11176329,Jan,40.78427,-73.94879,6,3,30,9,5,Entire home/apt,Upper East Side,1250.00
326084746,Suiteness,40.759431,-73.974949,4,1,1,0,,Private room,Midtown,1246.00
326084746,Suiteness,40.759431,-73.974949,4,1,1,0,,Private room,Midtown,1246.00
326084746,Suiteness,40.759431,-73.974949,2,1,1,0,,Private room,Midtown,1246.00
268613328,The Shelburne Sonesta,40.74771,-73.9791,2,1,1,0,,Hotel room,Murray Hill,1241.00
25138314,RoomPicks By Antony,40.76140344,-73.97860536,6,2,30,0,,Private room,Midtown,1240.00
25138314,RoomPicks By Antony,40.76324018,-73.97902448,6,2,30,0,,Private room,Midtown,1240.00
25138314,RoomPicks By Antony,40.76132118,-73.97884842,6,2,30,0,,Private room,Midtown,1240.00
17775359,Rove,40.72281377,-74.00471126,7,4,30,0,,Entire home/apt,SoHo,1232.00
17775359,Rove,40.73312,-74.00027,10,4,30,9,4.89,Entire home/apt,West Village,1232.00
496932087,Reservations,40.76559,-73.97635,2,1,1,0,,Entire home/apt,Midtown,1226.00
496932087,Reservations,40.76530623,-73.97601394,2,1,1,0,,Entire home/apt,Midtown,1226.00
496932087,Reservations,40.76416896,-73.97434965,2,1,1,0,,Entire home/apt,Midtown,1226.00
482472957,John,40.74924583,-73.9811618,7,3,2,30,4.97,Entire home/apt,Murray Hill,1226.00
2304932,David,40.74604,-74.00365,2,1,30,16,5,Entire home/apt,Chelsea,1225.00
301271821,Tommy,40.76533,-73.98444,12,6,30,15,4.73,Entire home/apt,Hell's Kitchen,1225.00
262985820,48Lex,40.7553,-73.97288,2,1,1,0,,Private room,Midtown,1216.00
10976977,Aimee,40.74158,-74.00393,2,2,180,0,,Entire home/apt,Chelsea,1214.00
174792040,RoomPicks By Victoria,40.71943962,-74.00130534,4,4,1,0,,Entire home/apt,SoHo,1210.00
174792040,RoomPicks By Victoria,40.71918,-74.00277,4,4,1,0,,Entire home/apt,Tribeca,1210.00
174792040,RoomPicks By Victoria,40.71750905,-74.00264422,4,4,1,0,,Entire home/apt,Chinatown,1210.00
108712614,Caroline,40.78321,-73.98213,4,3,30,1,5,Entire home/apt,Upper West Side,1200.00
19408645,Shaun,40.71397239,-74.00732855,6,3,30,1,5,Entire home/apt,Tribeca,1200.00
11242618,Shelley,40.7218,-74.00404,4,2,30,0,,Entire home/apt,SoHo,1200.00
496932087,Reservations,40.71619879,-74.009538,4,1,1,0,,Private room,Tribeca,1200.00
10767841,Manon,40.71396,-73.98924,2,2,31,32,5,Entire home/apt,Lower East Side,1200.00
56373916,Nader And,40.7419,-73.98887,6,3,30,8,4.25,Entire home/apt,Flatiron District,1200.00
517401760,Ruth,40.77289405,-73.98176921,4,2,3,1,5,Entire home/apt,Upper West Side,1200.00
458818439,Lillian,40.77278,-73.98503,4,2,30,0,,Entire home/apt,Upper West Side,1200.00
452724476,Bozhidar,40.75636552,-73.97678987,4,2,30,0,,Private room,Midtown,1200.00
496932087,Reservations,40.71426882,-74.00883751,4,1,1,0,,Private room,Tribeca,1200.00
4314926,Leah,40.78981,-73.97251,8,9,30,3,4,Entire home/apt,Upper West Side,1200.00
12028820,Kim,40.77579903,-73.9519565,8,5,3,5,4.8,Entire home/apt,Upper East Side,1200.00
62047190,Henry,40.6511722,-73.8374265,6,3,30,6,5,Entire home/apt,Howard Beach,1200.00
7022287,Richard,40.74352,-74.00061,6,2,30,1,5,Entire home/apt,Chelsea,1200.00
110240064,Sandra,40.638,-74.08768,5,4,30,0,,Entire home/apt,New Brighton,1200.00
99545344,Sammy,40.76019,-73.99962,7,2,30,67,4.79,Entire home/apt,Hell's Kitchen,1200.00
60442917,Emily,40.75351373,-73.97288969,4,2,30,0,,Private room,Midtown,1200.00
60442917,Emily,40.75262,-73.9725,6,3,30,0,,Private room,Midtown,1200.00
1978841,Diane,40.79227,-73.96557,5,2,30,11,5,Entire home/apt,Upper West Side,1200.00
225144151,Sam,40.73932,-74.00601,16,,30,2,5,Entire home/apt,West Village,1200.00
89483556,Jerry,40.72361,-74.00231,8,3,30,34,4.94,Entire home/apt,SoHo,1200.00
745486,Harry,40.72644,-73.99797,5,2,30,133,4.94,Entire home/apt,Greenwich Village,1200.00
249929999,Natalli,40.73509,-73.98875,12,6,40,14,4.93,Entire home/apt,Gramercy,1200.00
70059546,Julie,40.72313157,-74.0107925,8,4,30,0,,Entire home/apt,Tribeca,1200.00
107434423,Blueground,40.7773147,-73.9631215,4,2,31,0,,Entire home/apt,Upper East Side,1198.00
176950173,Aka,40.76436,-73.97562,5,2,7,1,5,Entire home/apt,Midtown,1195.00
260577152,Royalton Park Avenue,40.74392,-73.98638,2,2,1,0,,Hotel room,Midtown,1192.00
17775359,Rove,40.71630312,-74.00760645,8,5,30,0,,Entire home/apt,Tribeca,1188.00
174792040,RoomPicks By Victoria,40.74927,-73.97716,16,8,1,0,,Private room,Murray Hill,1184.00
174792040,RoomPicks By Victoria,40.74901,-73.97704,16,8,1,0,,Private room,Murray Hill,1184.00
174792040,RoomPicks By Victoria,40.75113,-73.97641,16,8,1,0,,Private room,Murray Hill,1184.00
517401760,Ruth,40.77143416,-73.98914581,6,4,3,1,5,Entire home/apt,Upper West Side,1179.00
501999278,RoomPicks,40.75924,-73.98427,6,4,1,0,,Private room,Theater District,1173.00
501999278,RoomPicks,40.75907,-73.98433,6,4,1,1,3,Private room,Theater District,1173.00
501999278,RoomPicks,40.76077848,-73.98313799,6,4,1,0,,Private room,Theater District,1173.00
81764323,Lucas,40.74637,-73.99233,2,1,30,45,4.96,Entire home/apt,Chelsea,1164.00
26556695,Justin And Alyssa,40.76043,-73.97403,2,1,1,14,5,Private room,Midtown,1150.00
26556695,Justin And Alyssa,40.76217,-73.97349,2,1,1,5,5,Private room,Midtown,1150.00
496932087,Reservations,40.76409,-73.97432,2,1,1,0,,Entire home/apt,Midtown,1130.00
496932087,Reservations,40.76354,-73.97414,2,1,1,0,,Entire home/apt,Midtown,1130.00
496932087,Reservations,40.71483636,-74.01024564,2,1,1,0,,Private room,Tribeca,1129.00
496932087,Reservations,40.71408665,-74.0079926,2,1,1,0,,Private room,Tribeca,1129.00
8550571,Nolan,40.73868,-74.00411,6,3,30,16,5,Entire home/apt,West Village,1129.00
187383058,John,40.58783,-73.79603,6,5,30,39,4.9,Entire home/apt,Arverne,1129.00
26490270,The 6o2,40.66072,-73.94742,16,2,30,0,,Entire home/apt,Prospect-Lefferts Gardens,1125.00
53363226,Shane,40.73713,-74.00598,6,3,30,2,5,Entire home/apt,West Village,1121.00
12637244,Max,40.7180784,-74.0043807,16,1,30,0,,Entire home/apt,Tribeca,1120.00
462316797,Saryat,40.7496723,-73.97539579,8,4,2,38,4.74,Entire home/apt,Murray Hill,1115.00
326084746,Suiteness,40.759431,-73.974949,4,2,1,0,,Private room,Midtown,1113.00
475761645,Fabian,40.76229451,-73.97918907,6,3,30,0,,Private room,Midtown,1103.00
400792052,Carolle,40.63278,-73.91964,16,1,30,0,,Entire home/apt,Flatlands,1100.00
6230790,Gary,40.7701937,-73.9829177,6,4,30,2,5,Entire home/apt,Upper West Side,1100.00
480704914,Ray,40.66813239,-73.92934032,16,11,1,0,,Entire home/apt,Crown Heights,1100.00
521311879,B,40.73601,-73.9547,6,4,1,0,,Entire home/apt,Greenpoint,1100.00
61869813,Isaac,40.7193331,-73.9894629,7,6,30,16,4.94,Entire home/apt,Lower East Side,1100.00
260577152,Royalton Park Avenue,40.74392,-73.98638,4,2,1,0,,Hotel room,Midtown,1092.00
517391303,Kumail,40.75754652,-73.99329144,12,5,30,5,4.6,Entire home/apt,Hell's Kitchen,1085.00
174792040,RoomPicks By Victoria,40.74907,-73.9769,16,8,1,0,,Private room,Murray Hill,1085.00
174792040,RoomPicks By Victoria,40.75113,-73.97821,16,8,1,0,,Private room,Murray Hill,1085.00
174792040,RoomPicks By Victoria,40.75121,-73.97808,16,8,1,0,,Private room,Murray Hill,1085.00
532040289,Lynn,40.71984,-73.99346,5,3,30,0,,Entire home/apt,Lower East Side,1080.00
19408645,Shaun,40.77068521,-73.9819539,4,3,1,3,5,Entire home/apt,Upper West Side,1080.00
517879503,Mike,40.71561352,-73.97722607,6,6,30,1,5,Entire home/apt,Lower East Side,1075.00
521073358,Germaine,40.5883964,-73.7934995,10,5,30,0,,Entire home/apt,Arverne,1075.00
37178114,Steven,40.73329,-73.98647,7,3,30,17,5,Entire home/apt,Gramercy,1074.00
269120575,Jessica,40.82072621,-73.94568975,16,8,3,7,4.57,Entire home/apt,Harlem,1072.00
481452777,Jude,40.8174733,-73.9441909,16,9,1,6,5,Entire home/apt,Harlem,1068.00
496932087,Reservations,40.75805751,-73.98285826,12,6,1,0,,Hotel room,Theater District,1064.00
496932087,Reservations,40.75949,-73.98281,8,4,1,0,,Hotel room,Theater District,1064.00
496932087,Reservations,40.75995,-73.98465,16,8,1,0,,Hotel room,Theater District,1064.00
60136891,Bo Hee,40.7670037,-73.9840606,6,3,30,0,,Entire home/apt,Hell's Kitchen,1064.00
326084746,Suiteness,40.7634381,-73.9805361,3,1,1,0,,Private room,Midtown,1057.00
16141222,Somar,40.73383,-74.00503,3,2,30,46,4.63,Entire home/apt,West Village,1057.00
94689282,Ron Jacob,40.71969,-74.0061,2,1,30,0,,Private room,Tribeca,1056.00
326084746,Suiteness,40.752839,-73.98095,2,1,1,0,,Private room,Midtown,1055.00
19408645,Shaun,40.77258574,-73.9859382,4,2,30,8,5,Entire home/apt,Upper West Side,1053.00
28656622,Elisa,40.761616,-73.974335,2,1,1,5,5,Private room,Midtown,1051.00
17775359,Rove,40.78408374,-73.9534101,8,6,30,0,,Entire home/apt,Upper East Side,1045.00
60535711,Bruce,40.76049,-73.97574,2,1,2,6,5,Entire home/apt,Midtown,1043.00
475761645,Fabian,40.76229451,-73.97918907,4,4,30,0,,Private room,Midtown,1042.00
459922025,Cecilia,40.78986,-73.96942,6,3,30,54,4.84,Entire home/apt,Upper West Side,1041.00
459777900,Samantha,40.76206,-73.99754,7,2,30,25,4.88,Entire home/apt,Hell's Kitchen,1039.00
496932087,Reservations,40.76374518,-73.97592389,2,1,1,0,,Private room,Midtown,1033.00
496932087,Reservations,40.76378,-73.97635,2,1,1,0,,Private room,Midtown,1033.00
496932087,Reservations,40.7637,-73.97597,2,1,1,0,,Private room,Midtown,1033.00
510400735,Noelia,40.7542003,-73.9697325,10,7,4,4,5,Private room,Midtown,1029.00
459777900,Samantha,40.76206134,-73.99940501,7,3,30,12,4.92,Entire home/apt,Hell's Kitchen,1029.00
199339682,Athena,40.7346,-74.00206,3,1,30,5,5,Entire home/apt,West Village,1028.00
405442151,Thomas,40.66213,-73.92345,3,1,30,0,,Private room,East Flatbush,1025.00
17775359,Rove,40.68010225,-73.98954183,11,6,30,0,,Entire home/apt,Gowanus,1020.00
19408645,Shaun,40.71514286,-74.00665562,6,3,1,3,4.67,Entire home/apt,Tribeca,1018.00
28783279,Daniel,40.737335,-73.997246,8,3,30,6,5,Private room,West Village,1017.00
176950173,Aka,40.76476,-73.97472,4,2,30,0,,Entire home/apt,Midtown,1016.00
524993767,George,40.73184117,-73.98814428,4,3,30,4,5,Shared room,East Village,1013.00
412378045,Jacqueline J,40.70862,-74.00793,4,1,30,0,,Entire home/apt,Financial District,1011.00
501999278,RoomPicks,40.7818812,-73.9819706,12,6,30,0,,Private room,Upper West Side,1010.00
212484716,Smyth Tribeca,40.75864,-73.96528,3,1,1,0,,Private room,Midtown,1007.00
5440087,Dn,40.74967,-73.97009,2,1,30,1,5,Private room,Midtown,1006.00
496944100,RoomPicks,40.75677926,-73.98151068,4,2,1,0,,Private room,Midtown,1003.00
496944100,RoomPicks,40.75479552,-73.98253237,4,2,1,0,,Private room,Midtown,1003.00
496944100,RoomPicks,40.7570064,-73.98290253,4,2,1,0,,Private room,Theater District,1003.00
12197079,Mike,40.71458,-73.97613,6,5,30,8,4.63,Entire home/apt,Lower East Side,1003.00
53471415,Mark,40.71158,-73.95364,2,2,365,10,4,Private room,Williamsburg,1002.00
220229838,Chamber Hotel,40.76176,-73.97659,4,2,30,1,5,Hotel room,Midtown,1000.00
836168,Henry,40.79296,-73.96499,3,1,30,23,4.9,Entire home/apt,Upper West Side,1000.00
54328307,Rafaela,40.74567,-73.99055,4,2,30,1,1,Entire home/apt,Midtown,1000.00
220229838,Chamber Hotel,40.76208,-73.9765,4,2,30,1,5,Hotel room,Midtown,1000.00
220229838,Chamber Hotel,40.7618,-73.97643,4,2,30,0,,Hotel room,Midtown,1000.00
71873381,Alexandra,40.67147,-73.97132,6,3,30,0,,Entire home/apt,Park Slope,1000.00
326084746,Suiteness,40.752839,-73.98095,2,1,1,0,,Private room,Midtown,1000.00
4314926,Leah,40.79125,-73.97329,7,9,30,1,5,Entire home/apt,Upper West Side,1000.00
100051549,Alex,40.62556,-74.08606,2,5,2,25,5,Private room,Tompkinsville,1000.00
118727691,Diane,40.69254,-73.9746,6,6,30,53,4.92,Entire home/apt,Fort Greene,1000.00
494837751,Amersforte,40.76500073,-73.86616986,2,1,30,0,,Private room,East Elmhurst,1000.00
245167739,James,40.71972,-74.00282,4,2,30,0,,Entire home/apt,Tribeca,1000.00
70208173,Mark,40.71303,-73.95297,2,1,35,6,3.5,Private room,Williamsburg,1000.00
836168,Henry,40.77416,-73.98591,3,1,30,44,4.95,Entire home/apt,Upper West Side,1000.00
25870353,Amie,40.73635,-73.98669,1,1,30,0,,Entire home/apt,Gramercy,1000.00
296511624,Claudia,40.77831,-73.98267,10,5,30,24,4.96,Entire home/apt,Upper West Side,1000.00
26468126,Kenza,40.7287251,-73.9996916,4,2,30,10,4.5,Entire home/apt,Greenwich Village,1000.00
836168,Henry,40.78058,-73.98098,3,1,30,17,4.76,Entire home/apt,Upper West Side,1000.00
342446907,Sasha,40.78469,-73.97809,2,2,30,0,,Entire home/apt,Upper West Side,1000.00
25881276,Jordana,40.79050205,-73.9775139,4,3,30,0,,Entire home/apt,Upper West Side,1000.00
3599105,Fabian,40.66946773,-73.97825209,2,1,30,1,5,Entire home/apt,Park Slope,1000.00
213586067,John,40.78435,-73.95391,5,4,30,4,5,Entire home/apt,Upper East Side,1000.00
191186824,Bernice,40.7975,-73.94835,1,,30,0,,Private room,East Harlem,1000.00
329841044,Green Room,40.77078,-73.95947,3,1,30,1,4,Entire home/apt,Upper East Side,1000.00
10593759,Ronna,40.65081,-74.01318,16,1,30,5,5,Entire home/apt,Sunset Park,1000.00
466450403,Renard,40.69599,-73.94519,16,1,30,1,5,Entire home/apt,Bedford-Stuyvesant,1000.00
224972356,Matthew,40.8387,-73.93965,1,,30,0,,Private room,Washington Heights,1000.00
395134149,Cashmere,40.67066,-73.92228,4,1,30,1,5,Entire home/apt,Crown Heights,1000.00
65144876,Nicolás,40.7454139,-73.8982532,2,1,30,0,,Entire home/apt,Woodside,1000.00
83978022,Ofer,40.69352,-73.97051,6,3,60,0,,Entire home/apt,Fort Greene,1000.00
25703731,Aristotelis,40.70624,-73.95381,7,3,30,25,4.68,Entire home/apt,Williamsburg,1000.00
433236748,Tyree,40.68411,-73.92986,4,1,30,0,,Entire home/apt,Bedford-Stuyvesant,1000.00
40611169,Sol,40.67758,-73.99477,12,5,30,97,4.6,Entire home/apt,Carroll Gardens,1000.00
504477740,Pavlo,40.73342,-73.98752,6,3,30,27,4.79,Entire home/apt,East Village,1000.00
6414296,Noelle,40.7593,-73.99143,4,2,30,0,,Entire home/apt,Hell's Kitchen,1000.00
49317327,Darrell,40.78298,-73.98253,6,3,2,1,5,Entire home/apt,Upper West Side,1000.00
270008247,Shoreham,40.76313,-73.97716,2,1,30,7,4.43,Private room,Midtown,1000.00
31515758,Townsend,40.83483,-73.9451,10,1,30,1,5,Entire home/apt,Washington Heights,1000.00
220229838,Chamber Hotel,40.76214,-73.97634,4,2,30,0,,Hotel room,Midtown,1000.00
55118360,James,40.72211,-73.99401,8,5,30,0,,Entire home/apt,Nolita,1000.00
196609694,Salim,40.75727,-73.98298,12,5,30,0,,Entire home/apt,Theater District,1000.00
368414381,William,40.5867,-73.94918,8,,38,0,,Private room,Sheepshead Bay,1000.00
73126926,Real Estate To Go,40.88472,-73.86267,2,1,30,259,4.54,Private room,Olinville,1000.00
220229838,Chamber Hotel,40.76387,-73.97573,2,1,30,12,4.5,Hotel room,Midtown,1000.00
220229838,Chamber Hotel,40.76188,-73.97511,2,1,30,0,,Hotel room,Midtown,1000.00
339866869,Stephen,40.76929,-73.98113,2,2,30,0,,Private room,Upper West Side,1000.00
220229838,Chamber Hotel,40.76187,-73.97658,2,1,30,1,5,Hotel room,Midtown,1000.00
10489933,Michelle,40.75895,-73.96831,4,2,30,0,,Entire home/apt,Midtown,1000.00
220229838,Chamber Hotel,40.76174,-73.97564,2,1,30,0,,Hotel room,Midtown,1000.00
220229838,Chamber Hotel,40.76175,-73.97503,4,2,30,1,4,Hotel room,Midtown,1000.00
220229838,Chamber Hotel,40.76231,-73.97467,4,2,30,0,,Hotel room,Midtown,1000.00
61420016,Penny,40.65179,-73.91475,6,2,30,40,4.53,Entire home/apt,East Flatbush,1000.00
293848610,Mehfuz,40.75767,-73.89801,6,2,30,61,4.72,Entire home/apt,East Elmhurst,1000.00
3065847,Oliver,40.7732418,-73.9572347,2,2,31,0,,Private room,Upper East Side,1000.00
383332265,Tyler,40.74766,-73.99227,2,1,1,10,4.8,Private room,Chelsea,999.00
383332265,Tyler,40.74552,-73.99227,4,2,1,40,4.7,Private room,Chelsea,999.00
383332265,Tyler,40.74695,-73.99062,4,2,1,30,4.73,Private room,Chelsea,999.00
